primary_energy_consumption,year,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
14.248,2019,670982.0,62427096792.0,9.971,0.0,0.0,0.0,327.878,0.22,26.19,0.433,500.0,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,5.82,8673.854,0.84,17.3305,4.377,0.598,21234.24,0.918,0.1815,0.1875,924.019,0.62,24077.301,188.123,73.81,81.358,0.5095,0.072,49.167,670.659,0.45,5931.444,1.4395,2.997,17430.287,161.5675,53.571,19.765,0.42,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,327.878,0.22,3952.095,26.19,18.642,4.98,85.567,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,253.36,0.17,11748.93,-0.28,0.07900000000000001,19088.549,92.131,20.238,39.774,1.3385,0.22,0.0,2.887,0.0205,327.878,0.0,147.846,26.19,0.0,0.85,1251.896,1.3545,0.02,18.994,327.878,0.22,3035.644,26.19,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
15.555,2019,28219559.0,37724649896.0,9.971,0.0,0.0,0.0,0.709,0.02,0.81,0.433,449.39,-5.711,-0.106,1696.895,14.993,17.009,0.48,-4.104,-1.183,4166.35,40.7945,19.433,6.311,2.47,87.528,2.47,17.3305,22.213,2.827,551.201,0.412,0.1815,0.1875,53.863,1.52,24077.301,188.123,61.538,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,1.11,-4.0045,-0.006500000000000001,6.234,31.538,0.89,485.224,36.032,3.4735,1.646,0.029,30.25,33.665,0.95,3952.095,38.462,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,36.854,1.04,11748.93,-0.28,0.07900000000000001,19088.549,92.131,42.105,39.774,1.3385,0.02,0.0,2.887,0.0205,0.709,0.0,147.846,0.81,0.0,0.85,87.528,1.3545,0.02,18.994,33.665,0.95,3035.644,38.462,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,1.417,0.04,63.453,1.619,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
7.988,2019,19025748.0,24881432457.0,9.971,0.0,0.0,0.0,2.628,0.05,2.778,0.433,55.56,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,1.78,93.557,1.8,17.3305,16.917,1.156,419.864,0.321,0.1815,0.1875,3.679,0.07,24077.301,188.123,3.889,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.1,-4.0045,-0.006500000000000001,6.234,87.776,1.67,485.224,92.778,3.4735,1.646,0.029,30.25,90.929,1.73,3952.095,96.111,18.642,-0.02,-1.124,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,3.679,0.07,11748.93,-0.28,0.07900000000000001,19088.549,92.131,3.889,39.774,1.3385,0.05,0.0,2.887,0.0205,2.628,0.0,147.846,2.778,0.0,0.85,94.609,1.3545,0.02,18.994,90.929,1.73,3035.644,96.111,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.526,0.01,63.453,0.556,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
6.232,2019,487737.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,629.63,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.81,1660.731,0.81,17.3305,9.4,0.535,12777.098,0.918,0.1815,0.1875,1599.223,0.78,24077.301,188.123,96.296,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.51,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,61.509,0.03,3952.095,3.704,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,1599.223,0.78,11748.93,-0.28,0.07900000000000001,19088.549,92.131,96.296,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,1660.731,1.3545,0.02,18.994,61.509,0.03,3035.644,3.704,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,61.509,0.03,63.453,3.704,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
24.244,2019,21068405.0,28946666484.0,9.971,0.0,0.0,0.0,2.848,0.06,1.575,0.433,417.32,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,3.86,183.213,3.81,17.3305,8.982,1.998,1150.75,0.838,0.1815,0.1875,111.541,2.35,24077.301,188.123,61.68,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,1.59,-4.0045,-0.006500000000000001,6.234,65.026,1.37,485.224,35.958,3.4735,1.646,0.029,30.25,69.298,1.46,3952.095,38.32,18.642,0.05,1.295,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,111.541,2.35,11748.93,-0.28,0.07900000000000001,19088.549,92.131,61.68,39.774,1.3385,0.06,0.0,2.887,0.0205,2.848,0.0,147.846,1.575,0.0,0.85,180.84,1.3545,0.02,18.994,69.298,1.46,3035.644,38.32,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,1.424,0.03,63.453,0.787,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
39.949,2019,504017.0,16757308198.0,9.971,0.0,0.0,0.0,19.841,0.01,0.483,0.433,516.91,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,2.71,5376.803,2.07,17.3305,4.209,1.613,79262.109,2.384,0.1815,0.1875,3690.352,1.86,24077.301,188.123,89.855,81.358,0.5095,0.072,49.167,3630.83,1.83,5931.444,1.4395,2.997,17430.287,161.5675,88.406,19.765,1.07,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,416.653,0.21,3952.095,10.145,18.642,0.64,23.616,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,59.522,0.03,11748.93,-0.28,0.07900000000000001,19088.549,92.131,1.449,39.774,1.3385,0.01,0.0,2.887,0.0205,19.841,0.0,147.846,0.483,0.0,0.85,4107.004,1.3545,0.02,18.994,416.653,0.21,3035.644,10.145,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,396.812,0.2,63.453,9.662,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
0.0,2019,359621.0,62427096792.0,9.971,0.0,0.0,0.0,667.369,0.24,15.484,0.433,522.58,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,1.55,4310.093,1.55,17.3305,1.5735000000000001,0.0,0.0,0.918,0.1815,0.1875,3225.618,1.16,24077.301,188.123,74.839,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.81,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,1084.475,0.39,3952.095,25.161,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,3225.618,1.16,11748.93,-0.28,0.07900000000000001,19088.549,92.131,74.839,39.774,1.3385,0.25,0.01,2.887,0.0205,695.176,27.807,147.846,16.129,0.645,0.85,4310.093,1.3545,0.02,18.994,1084.475,0.39,3035.644,25.161,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,250.263,0.09,63.453,5.806,0.254,10.491,0.054,0.501,139.035,0.05,132.794,3.226,0.556
18.027,2019,4467714.0,14424796068.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,464.97,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,1.77,396.176,1.57,17.3305,3.987,0.691,4034.871,1.25,0.1815,0.1875,246.211,1.1,24077.301,188.123,70.064,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.73,-4.0045,-0.006500000000000001,6.234,44.766,0.2,485.224,12.739,3.4735,1.646,0.029,30.25,105.199,0.47,3952.095,29.936,18.642,0.2,11.299,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,246.211,1.1,11748.93,-0.28,0.07900000000000001,19088.549,92.131,70.064,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,351.41,1.3545,0.02,18.994,105.199,0.47,3035.644,29.936,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,33.574,0.15,63.453,9.554,0.254,10.491,0.054,0.501,26.859,0.12,132.794,7.643,0.556
25.921,2019,1286269.0,28193387492.0,9.971,0.0,0.0,0.0,357.624,0.46,14.241,0.433,619.2,-5.711,-0.106,1696.895,14.993,909.608,1.17,-4.104,-1.183,4166.35,40.7945,36.223,6.311,3.23,2511.139,3.23,17.3305,3.144,0.79,20152.344,0.919,0.1815,0.1875,1966.929,2.53,24077.301,188.123,78.328,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,2.0,-4.0045,-0.006500000000000001,6.234,77.744,0.1,485.224,3.096,3.4735,1.646,0.029,30.25,544.21,0.7,3952.095,21.672,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,1057.322,1.36,11748.93,-0.28,0.07900000000000001,19088.549,92.131,42.105,39.774,1.3385,0.46,0.0,2.887,0.0205,357.624,0.0,147.846,14.241,0.0,0.85,2511.139,1.3545,0.02,18.994,544.21,0.7,3035.644,21.672,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,101.068,0.13,63.453,4.025,0.254,10.491,0.054,0.501,7.774,0.01,132.794,0.31,0.556
0.48,2019,110293.0,62427096792.0,9.971,0.0,0.0,0.0,0.64,0.01,0.11,0.433,501.75,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,6.14,1967.863,4.785,17.3305,0.773,0.004,4349.02,0.918,0.1815,0.1875,894.482,1.76,24077.301,188.123,71.68299999999999,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,1.44,-4.0045,-0.006500000000000001,6.234,65.026,0.295,485.224,10.479,3.4735,1.646,0.029,30.25,212.875,0.78,3952.095,28.513,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,111.541,0.35,11748.93,-0.28,0.07900000000000001,19088.549,92.131,15.457999999999998,39.774,1.3385,0.01,0.0,2.887,0.0205,0.709,0.0,147.846,0.134,0.0,0.85,1854.303,1.3545,0.02,18.994,212.875,0.78,3035.644,26.19,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,4.293,0.02,63.453,0.545,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
280.213,2019,4442201.0,62427096792.0,9.971,0.0,0.0,0.0,0.64,0.01,0.11,0.0,501.75,-20.087,-0.782,1696.895,3.112,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,1.13,6.14,1967.863,41.894,18.138,2.32,6.353,10254.706,0.918,1.296,2.571,894.482,1.76,24077.301,200.926,71.68299999999999,72.959,-9.409,-5.223,50.29,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,18.261,1.44,5.387,3.431,73.966,65.026,29.882,485.224,71.327,26.858,5.396,3.463,74.469,212.875,30.052,3952.095,71.733,27.041,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173,8.577,147.524,111.541,0.35,11748.93,-0.28,0.07900000000000001,19088.549,92.131,15.457999999999998,53.568,0.396,0.127,0.0,5.378,0.02,0.709,0.0,147.846,0.303,0.0,0.144,1854.303,5.396,3.463,74.469,212.875,30.052,3035.644,71.733,27.041,15.896,0.011,0.084,4.293,0.034,63.453,0.081,0.031,0.0,-0.0,0.022,0.0,0.009,132.794,0.021,0.008
41.221,2019,3112561.0,24150849841.0,9.971,0.0,0.0,0.0,9.638,0.03,0.527,0.433,669.6,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,6.33,2033.695,5.69,17.3305,1.151,0.469,13243.286,1.707,0.1815,0.1875,1709.203,5.32,24077.301,188.123,93.497,81.358,0.5095,0.072,49.167,1709.203,5.32,5931.444,1.4395,2.997,17430.287,161.5675,93.497,19.765,3.81,-4.0045,-0.006500000000000001,6.234,96.384,0.3,485.224,5.272,3.4735,1.646,0.029,30.25,118.873,0.37,3952.095,6.503,18.642,0.64,10.111,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,0.0,0.0,11748.93,-0.28,0.07900000000000001,19088.549,92.131,0.0,39.774,1.3385,0.03,0.0,2.887,0.0205,9.638,0.0,147.846,0.527,0.0,0.85,1828.077,1.3545,0.02,18.994,118.873,0.37,3035.644,6.503,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,12.851,0.04,132.794,0.703,0.556
62.505,2019,3232118.0,43979841080.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,812.68,-5.711,-0.106,1696.895,14.993,1819.241,5.88,4.685,13.528,93531.742,302.306,84.726,6.311,8.64,2673.17,6.94,17.3305,9.821,5.59,19338.586,1.421,0.1815,0.1875,1933.717,6.25,24077.301,188.123,90.058,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,5.64,-4.0045,-0.006500000000000001,6.234,27.846,0.09,485.224,1.297,3.4735,1.646,0.029,30.25,213.482,0.69,3952.095,9.942,18.642,1.7,19.676,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,114.476,0.37,11748.93,-0.28,0.07900000000000001,19088.549,92.131,5.331,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,2147.199,1.3545,0.02,18.994,213.482,0.69,3035.644,9.942,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,37.127,0.12,63.453,1.729,0.254,10.491,0.054,0.501,148.509,0.48,132.794,6.916,0.556
11.319,2019,611671.0,12539436047.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,454.81,-5.711,-0.106,1696.895,14.993,2452.299,1.5,-4.104,-1.183,4166.35,40.7945,43.732,6.311,3.68,6016.306,3.43,17.3305,1.614,0.18,18504.979,0.903,0.1815,0.1875,2452.299,1.5,24077.301,188.123,43.732,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,1.56,-4.0045,-0.006500000000000001,6.234,2664.831,1.63,485.224,47.522,3.4735,1.646,0.029,30.25,3155.291,1.93,3952.095,56.268,18.642,0.25,6.793,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,0.0,0.0,11748.93,-0.28,0.07900000000000001,19088.549,92.131,0.0,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,5607.59,1.3545,0.02,18.994,3155.291,1.93,3035.644,56.268,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,490.46,0.3,132.794,8.746,0.556
0.105,2019,4564.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,1000.0,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.01,2191.06,0.01,17.3305,-16.428,-0.021,23059.762,0.918,0.1815,0.1875,2191.06,0.01,24077.301,188.123,100.0,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.01,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,0.0,0.0,3952.095,0.0,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,2191.06,0.01,11748.93,-0.28,0.07900000000000001,19088.549,92.131,100.0,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,2191.06,1.3545,0.02,18.994,0.0,0.0,3035.644,0.0,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
263.841,2019,36210907.0,307624970074.0,9.971,0.0,0.0,0.0,1.105,0.04,0.099,0.0,631.75,29.378,17.595,2139.893,77.487,742.87,26.9,-4.104,-1.183,4166.35,40.7945,66.617,29.505,39.45,1089.451,40.38,16.027,9.109,22.027,7286.229,0.858,8.59,19.299,894.482,32.39,6737.106,243.957,80.213,92.89,-5.491,-0.588,10.127,129.795,4.7,279.662,1.4395,2.997,17430.287,161.5675,11.639,3.856,25.51,-25.431,-1.087,3.126,45.566,1.65,86.319,4.086,1.19,16.333,2.542,18.672,220.652,7.99,515.642,19.787,7.11,-0.93,-2.357,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488,2.292,156.342,21.817,0.79,4317.551,-0.28,0.07900000000000001,19088.549,92.131,1.956,59.53,0.0,0.04,0.0,2.887,0.0,1.105,0.0,0.0,0.099,0.0,0.0,1115.134,16.333,2.542,18.672,220.652,7.99,515.642,19.787,7.11,66.443,1.551,3.915,43.633,1.58,108.103,3.913,1.491,22.351,2.078,11.632,130.347,4.72,321.22,11.689,4.429
49.31,2019,29884378.0,29860675429.0,9.971,0.0,0.0,0.0,3.681,0.11,0.579,0.433,154.29,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,16.5,552.128,18.99,17.3305,4.537,2.14,1650.032,1.651,0.1815,0.1875,131.172,3.92,24077.301,188.123,20.642,81.358,0.5095,0.072,49.167,126.487,3.78,5931.444,1.4395,2.997,17430.287,161.5675,19.905,19.765,2.93,-4.0045,-0.006500000000000001,6.234,499.592,14.93,485.224,78.62,3.4735,1.646,0.029,30.25,504.277,15.07,3952.095,79.358,18.642,-2.49,-15.091,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,4.685,0.14,11748.93,-0.28,0.07900000000000001,19088.549,92.131,0.737,39.774,1.3385,0.11,0.0,2.887,0.0205,3.681,0.0,147.846,0.579,0.0,0.85,635.449,1.3545,0.02,18.994,504.277,15.07,3035.644,79.358,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,1.004,0.03,63.453,0.158,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
151.755,2019,52640718.0,337037542855.0,9.971,0.0,0.0,0.0,4.939,0.26,1.346,0.433,419.26,-5.711,-0.106,1696.895,14.993,42.933,2.26,-4.104,-1.183,4166.35,40.7945,11.698,6.311,18.05,342.89,19.32,17.3305,-2.287,-3.551,2882.835,0.45,0.1815,0.1875,160.522,8.45,24077.301,188.123,43.737,81.358,0.5095,0.072,49.167,115.5,6.08,5931.444,8.898,15.102,3510.952,184.819,31.47,19.765,8.1,-4.0045,-0.006500000000000001,6.234,199.845,10.52,485.224,54.451,3.4735,1.646,0.029,30.25,206.494,10.87,3952.095,56.263,18.642,-1.27,-7.036,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,2.09,0.11,11748.93,-0.28,0.07900000000000001,19088.549,92.131,0.569,39.774,1.3385,0.26,0.0,2.887,0.0205,4.939,0.0,147.846,1.346,0.0,0.85,367.016,1.3545,0.02,18.994,206.494,10.87,3035.644,56.263,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,1.71,0.09,63.453,0.466,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
19.958,2019,2650499.0,22297166631.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,57.97,-5.711,-0.106,1696.895,14.993,15.091,0.04,-4.104,-1.183,4166.35,40.7945,2.899,6.311,4.42,1667.611,1.38,17.3305,-2.041,-0.416,7529.841,0.895,0.1815,0.1875,18.864,0.05,24077.301,188.123,3.623,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.08,-4.0045,-0.006500000000000001,6.234,358.423,0.95,485.224,68.841,3.4735,1.646,0.029,30.25,501.792,1.33,3952.095,96.377,18.642,3.04,68.778,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,3.773,0.01,11748.93,-0.28,0.07900000000000001,19088.549,92.131,0.725,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,520.657,1.3545,0.02,18.994,501.792,1.33,3035.644,96.377,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,135.823,0.36,63.453,26.087,0.254,10.491,0.054,0.501,7.546,0.02,132.794,1.449,0.556
0.319,2019,11609.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,750.0,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.04,3445.603,0.04,17.3305,-1.232,-0.004,27454.725,0.918,0.1815,0.1875,3445.603,0.04,24077.301,188.123,100.0,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.03,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,0.0,0.0,3952.095,0.0,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,3445.603,0.04,11748.93,-0.28,0.07900000000000001,19088.549,92.131,100.0,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,3445.603,1.3545,0.02,18.994,0.0,0.0,3035.644,0.0,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
36.389,2019,28414066.0,88775779267.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,22.76,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,7.77,273.456,6.15,17.3305,-13.325,-5.594,1280.682,0.41,0.1815,0.1875,0.0,0.0,24077.301,188.123,0.0,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.14,-4.0045,-0.006500000000000001,6.234,213.275,6.06,485.224,98.537,3.4735,1.646,0.029,30.25,216.442,6.15,3952.095,100.0,18.642,1.62,20.849,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,0.0,0.0,11748.93,-0.28,0.07900000000000001,19088.549,92.131,0.0,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,216.442,1.3545,0.02,18.994,216.442,6.15,3035.644,100.0,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,2.816,0.08,63.453,1.301,0.254,10.491,0.054,0.501,0.352,0.01,132.794,0.163,0.556
34.594,2019,4442201.0,62427096792.0,9.971,0.0,0.0,0.0,0.64,0.01,0.11,0.433,501.75,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,6.14,1967.863,4.785,17.3305,-6.349,-2.345,10254.706,0.918,0.1815,0.1875,894.482,1.76,24077.301,188.123,71.68299999999999,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,1.44,-4.0045,-0.006500000000000001,6.234,65.026,0.295,485.224,10.479,3.4735,1.646,0.029,30.25,212.875,0.78,3952.095,28.513,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,111.541,0.35,11748.93,-0.28,0.07900000000000001,19088.549,92.131,15.457999999999998,39.774,1.3385,0.01,0.0,2.887,0.0205,0.709,0.0,147.846,0.134,0.0,0.85,1854.303,1.3545,0.02,18.994,212.875,0.78,3035.644,26.19,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,4.293,0.02,63.453,0.545,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
